,lMtilde,force
187,0.3317931793179318,0.0
188,0.33196319631963195,0.0
189,0.3321332133213321,0.0
190,0.3323032303230323,0.0
191,0.3324732473247325,0.0
192,0.33264326432643265,0.0
193,0.3328132813281328,0.0
194,0.332983298329833,0.0
195,0.33315331533153314,0.0
196,0.3333233323332333,0.0
197,0.33349334933493346,0.0
198,0.3336633663366336,0.0
199,0.33383338333833384,0.0
200,0.334003400340034,0.0
201,0.33417341734173417,0.0
202,0.33434343434343433,0.0
203,0.3345134513451345,0.0
204,0.33468346834683466,0.0
205,0.3348534853485348,0.0
206,0.33502350235023504,0.0
207,0.3351935193519352,0.0
208,0.33536353635363536,0.0
209,0.3355335533553355,0.0
210,0.3357035703570357,0.0
211,0.33587358735873585,0.0
212,0.336043604360436,0.0
213,0.3362136213621362,0.0
