,dx,dv
162,0.46931888293065405,8.314833027370732
163,0.4776337159580246,8.20433958472986
164,0.4858380555427546,8.092404162368796
165,0.4939304597051233,7.979051742935507
166,0.501909511448059,7.864307547508611
167,0.5097738189955674,7.748197030123982
168,0.5175220160256915,7.630745872264621
169,0.5251527618979561,7.511979977314953
170,0.532664741875271,7.391925464980732
171,0.5400566673402518,7.2706086656757165
172,0.5473272760059276,7.148056114876315
173,0.5544753321208038,7.024294547445377
174,0.5614996266682493,6.899350891926326
175,0.5683989775601757,6.773252264808823
176,0.5751722298249844,6.64602596476717
177,0.5818182557897515,6.517699466872639
178,0.5883359552566243,6.388300416780943
179,0.5947242556734051,6.257856624896056
180,0.6009821122983012,6.126396060511583
181,0.6071085083588128,5.9939468459309
182,0.6131024552047437,5.860537250567275
183,0.6189629924553111,5.726195685025192
184,0.6246891881403362,5.5909506951640795
185,0.6302801388355004,5.454830956145684
186,0.6357349697916459,5.317865266466292
187,0.6410528350581122,5.18008254197503
188,0.6462329176000874,5.041511809879458
189,0.6512744294099668,4.902182202739681
190,0.6561766116127064,4.762122952452208
191,0.6609387345651587,4.621363384224763
192,0.6655600979493834,4.4799329105432815
193,0.6700400308599268,4.337861025132319
194,0.6743778918850589,4.195177296910068
195,0.6785730691819691,4.051911363939237
196,0.6826249805459084,3.9080929273749643
197,0.6865330734732835,3.7637517454110325
198,0.6902968252186945,3.618917627225554
199,0.69391574284592,3.473620426927364
200,0.6973893632728474,3.3278900375043254
201,0.7007172533103516,3.181756384774747
202,0.7038990096951263,3.0352494213431274
203,0.7069342591164696,2.8883991205614157
204,0.7098226582370311,2.741235470496999
205,0.7125638937075283,2.5937884679085985
206,0.7151576821754368,2.446088112231276
207,0.7176037702876681,2.298164399571726
208,0.71990193468724,2.1500473167150487
209,0.7220519820039548,2.0017668351441706
210,0.724053748839099,1.8533529050730913
211,0.7259071017441723,1.7048354494951252
212,0.7276119371936673,1.5562443582473005
213,0.7291681815519147,1.4076094820920724
214,0.7305757910340067,1.2589606268175053
215,0.7318347516608243,1.110327547357069
216,0.7329450792081813,0.9617399419301901
217,0.7339068191501115,0.8132274462046934
218,0.7347200465963162,0.6648196274822618
219,0.7353848662237985,0.516545978908034
220,0.7359014122027066,0.36843591370545825
221,0.736269848116412,0.22051875943750604
222,0.7364903668758493,0.07282375229534863
223,0.7365631906281449,-0.07461996858441192
224,0.7364885706595603,-0.22178336677287208
225,0.7362667872927875,-0.36863751417123836
226,0.7358981497786161,-0.5151535966014533
227,0.7353829961820149,-0.6613029193639737
228,0.7347216932626508,-0.8070569127616487
229,0.7339146363498892,-0.9523871375886556
230,0.7329622492123007,-1.0972652905834561
231,0.7318649839217173,-1.2416632098447493
232,0.7306233207118726,-1.3855528802094033
233,0.729237767831663,-1.5289064385913589
234,0.7277088613930718,-1.6716961792805087
235,0.7260371652137914,-1.813894559200562
236,0.7242232706545906,-1.955474203124919
237,0.7222677964514657,-2.0964079088495873
238,0.7201713885426162,-2.236668652322181
239,0.7179347198902939,-2.3762295927260597
240,0.7155584902975678,-2.5150640775186663
241,0.7130434262200491,-2.6531456474231425
242,0.7103902805726261,-2.790448041372306
243,0.7075998325312536,-2.9269452014040866
244,0.7046728873298496,-3.0626112775075294
245,0.7016102760523419,-3.1974206324184844
246,0.6984128554199236,-3.3313478463641157
247,0.6950815075735595,-3.464367721755372
248,0.6916171398518041,-3.5964552878265734
249,0.6880206845639776,-3.727585805221281
250,0.6842930987587563,-3.857734770523634
251,0.6804353639882326,-3.986877920734338
252,0.6764484860674984,-4.114991237690516
253,0.6723334948298079,-4.2420509524286345
254,0.6680914438773793,-4.368033549489739
255,0.6637234103278895,-4.492915771166235
256,0.6592304945567231,-4.61667462168948
257,0.6546138199350335,-4.739287371357446
258,0.6498745325636761,-4.860731560601738
259,0.6450138010030744,-4.980985003993269
260,0.6400328159990811,-5.100025794185898
261,0.6349327902048951,-5.217832305797343
262,0.6297149578990979,-5.3343831992267265
263,0.6243805746998712,-5.449657424408093
264,0.6189309172754631,-5.563634224499251
265,0.6133672830509638,-5.676293139505344
266,0.6076909899114584,-5.787614009836527
267,0.6019033759016219,-5.897576979799146
268,0.5960057989218228,-6.006162501019872
269,0.5899996364208031,-6.1133513358021965
270,0.5838862850850008,-6.219124560414753
271,0.5776671605245862,-6.323463568310923
272,0.5713436969562753,-6.4263500732792185
273,0.564917346882996,-6.527766112523915
274,0.5583895807704722,-6.627694049675466
275,0.5517618867207967,-6.72611657773021
276,0.5450357701430666,-6.823016721918909
277,0.5382127534211478,-6.918377842503684
278,0.5312943755786441,-7.012183637502907
279,0.5242821919411411,-7.1044181453436295
280,0.5171777737957974,-7.195065747441171
281,0.5099827080483563,-7.284111170705448
282,0.502698596877651,-7.371539489973709
283,0.4953270573876771,-7.457336130369292
284,0.487869721257308,-7.541486869586089
285,0.48032823438772176,-7.623977840098378
286,0.4727042565476234,-7.704795531295726
287,0.4649994610163275,-7.78392679154266
288,0.457215534224785,-7.86135883016284
289,0.44935417539462197,-7.9370792193474715
290,0.44141709617527436,-8.011075895987702
291,0.4334060202792869,-8.083337163430782
292,0.4253226831158563,-8.153851693159778
293,0.41716883142269645,-8.22260852639663
294,0.4089462228962999,-8.289597075628377
295,0.4006566258206714,-8.35480712605638
296,0.392301818694615,-8.418228836968401
297,0.3838835898576467,-8.479852743033387
298,0.3754037371146133,-8.53966975551885
299,0.3668640673590944,-8.597671163430734
300,0.3582663961956636,-8.653848634575692
301,0.34961254756108806,-8.708194216545673
302,0.34090435334454217,-8.7607003376248
303,0.3321436530069173,-8.811359807618459
304,0.3233322931992988,-8.860165818604605
305,0.3144721273806943,-8.907111945607255
306,0.3055650154350871,-8.95219214719218
307,0.29661282328789484,-8.995400765984813
308,0.2876174225219099,-9.036732529110422
309,0.2785806899927996,-9.076182548556583
310,0.26950450744424304,-9.113746321458029
311,0.2603907611227849,-9.149419730303961
312,0.251241341392481,-9.18319904306791
313,0.24205814234941303,-9.215080913260271
314,0.23284306143615274,-9.245062379903633
315,0.2235979990562491,-9.273140867431056
316,0.2143248581888182,-9.299314185507445
317,0.20502554400331086,-9.323580528774194
318,0.19570196347453672,-9.345938476517308
319,0.1863560249980194,-9.36638699225918
320,0.17698963800576029,-9.384925423274266
321,0.167604712582486,-9.40155350002887
322,0.15820315908245708,-9.416271335545309
323,0.14878688774691162,-9.429079424690709
324,0.1393578083222211,-9.43997864339071
325,0.12991782967883037,-9.448970247768372
326,0.12046885943106189,-9.456055873208602
327,0.11101280355785348,-9.461237533348397
328,0.10155156602450499,-9.464517618993272
329,0.09208704840551163,-9.465898896960185
330,0.08262114950855137,-9.465384508847368
331,0.07315576499970411,-9.462977969731384
332,0.06369278702997283,-9.458683166791861
333,0.05423410386318106,-9.452504357864271
334,0.04478159950531668,-9.444446169921179
335,0.035337153335395444,-9.4345135974824
336,0.025902639737912958,-9.422712000954515
337,0.0164799277369585,-9.40904710490019
338,0.007070880632058296,-9.39352499623778
339,-0.0023226443641795047,-9.376152122371716
340,-0.011698796486551144,-9.356935289254137
341,-0.02105573177580533,-9.335881659378318
342,-0.030391613435183595,-9.3129987497044
343,-0.03970461218488808,-9.288294429517954
344,-0.04899290661440603,-9.26177691822194
345,-0.05825468353262797,-9.233454783062616
346,-0.06748813831569056,-9.203336936789965
347,-0.07669147525248055,-9.171432635253247
348,-0.08586290788773376,-9.137751474932244
349,-0.095000659362666,-9.102303390404833
350,-0.10410296275307074,-9.06509865175149
351,-0.11316806140482227,-9.026147861897373
352,-0.12219420926671964,-8.985461953892614
353,-0.13117967122061225,-8.943052188131485
354,-0.14012272340874377,-8.8989301495111
355,-0.14902165355825492,-8.853107744530329
356,-0.15787476130278522,-8.805597198329616
357,-0.16668035850111484,-8.7564110516724
358,-0.1754367695527873,-8.705562157868831
359,-0.1841423317106562,-8.653063679642536
360,-0.19279539539029866,-8.59892908594112
361,-0.20139432447623984,-8.543172148691177
362,-0.209937496624931,-8.485806939498547
363,-0.21842330356442963,-8.426847826294564
364,-0.22685015139072418,-8.366309469929089
365,-0.2352164608606533,-8.304206820711086
366,-0.24352066768136438,-8.240555114897532
367,-0.251761222796262,-8.175369871131464
368,-0.25993659266739344,-8.108666886829948
369,-0.2680452595542234,-8.04046223452281
370,-0.27608572178874624,-7.97077225814292
371,-0.28405649404688915,-7.899613569268885
372,-0.291956107616158,-7.827003043320969
373,-0.29978311065947894,-7.752957815711095
374,-0.3075360684751901,-7.677495277947777
375,-0.3152135637531378,-7.6006330736968435
376,-0.32281419682683465,-7.522389094798823
377,-0.3303365859216335,-7.442781477243858
378,-0.3377793673988774,-7.361828597105044
379,-0.34514119599598236,-7.279549066431058
380,-0.3524207450624135,-7.1959617290989994
381,-0.3596167067915125,-7.111085656628319
382,-0.3667277924481408,-7.024940143956759
383,-0.3737527325920976,-6.937544705179218
384,-0.3806902772972768,-6.8489190692504405
385,-0.3875391963665272,-6.759083175652484
386,-0.3942982795421798,-6.668057170027874
387,-0.4009663367122076,-6.575861399779382
388,-0.407542198111987,-6.482516409637381
389,-0.41402471452162437,-6.388042937195709
390,-0.42041275745882,-6.292461908416993
391,-0.42670521936723704,-6.195794433108395
392,-0.4329010138003454,-6.098061800368731
393,-0.43899907560071416,-5.999285474007924
394,-0.444998361074722,-5.899487087939765
395,-0.4508978481626619,-5.798688441548942
396,-0.4566965366042107,-5.696911495033311
397,-0.4623934480992441,-5.594178364722403
398,-0.4679876264639665,-5.490511318373109
399,-0.4734781377823396,-5.38593277044357
400,-0.47886407055278324,-5.280465277346215
401,-0.4841445358301294,-5.174131532680966
402,-0.4893186673628104,-5.066954362449578
403,-0.4943856217252599,-4.958956720252116
404,-0.49934457844551206,-4.8501616824665605
405,-0.5041947401279786,-4.740592443412525
406,-0.5089353325713911,-4.6302723105001045
407,-0.5135656048818912,-4.519224699364826
408,-0.518084829581256,-4.407473128989718
409,-0.5224923027102458,-4.295041216815488
410,-0.5267873439270613,-4.181952673839808
411,-0.5309692966009011,-4.068231299706716
412,-0.5350375279006078,-3.953900977787123
413,-0.5389914288783949,-3.838985670251427
414,-0.5428304145486463,-3.723509413135245
415,-0.5465539239617816,-3.6074963113992453
416,-0.5501614202731808,-3.4909705339840906
417,-0.5536523908071649,-3.3739563088614863
418,-0.5570263471160264,-3.2564779180823304
419,-0.5602828250341088,-3.1385596928229607
420,-0.5634213847269317,-3.020226008430493
421,-0.5664416107353623,-2.9015012794682455
422,-0.5693431120148305,-2.7824099547622367
423,-0.5721255219695927,-2.662976512449746
424,-0.5747884984820424,-2.543225455030928
425,-0.5773317239370732,-2.4231813044244577
426,-0.5797549052414978,-2.302868597028194
427,-0.5820577738385259,-2.182311878785838
428,-0.5842400857173117,-2.061535700260561
429,-0.5863016214175722,-1.9405646117165778
430,-0.5882421860292888,-1.8194231582096303
431,-0.5900616091874984,-1.6981358746873532
432,-0.5917597450621858,-1.5767272811004789
433,-0.5933364723432862,-1.4552218775258408
434,-0.594791694220812,-1.3336441393021319
435,-0.5961253383601142,-1.2120185121793652
436,-0.5973373568722936,-1.0903694074829837
437,-0.5984277262797766,-0.968721197293559
438,-0.5993964474770701,-0.8470982096430165
439,-0.6002435456867132,-0.7255247237283164
440,-0.6009690704104416,-0.6040249651435172
441,-0.6015730953755851,-0.4826231011311419
442,-0.6020557184767164,-0.3613432358537626
443,-0.6024170617125701,-0.2402094056867118
444,-0.6026572711182568,-0.11924557453282437
445,-0.6027765166927896,0.0015243708398926525
446,-0.6027749923219498,0.12207662543677078
447,-0.602652915696513,0.24238747065028718
448,-0.6024105282258627,0.36243327884828924
449,-0.6020480949470144,0.48219051793576523
450,-0.6015659044290786,0.6016357558892966
451,-0.6009642686731893,0.7207456652633337
452,-0.6002435230079259,0.8394970276674449
453,-0.5994040259802584,0.9578667382136952
454,-0.5984461592420447,1.0758318099333195
455,-0.5973703274321114,1.1933693781618617
456,-0.5961769580539495,1.3104567048919602
457,-0.5948665013490575,1.427071183092966
458,-0.5934394301659646,1.5431903409965917
459,-0.591896239824968,1.6587918463477913
460,-0.5902374479786201,1.7738535106200892
461,-0.5884635944680001,1.888353293194573
462,-0.5865752411748055,2.002269305501784
463,-0.5845729718693038,2.1155798151257414
464,-0.582457392054178,2.2282632498693506
465,-0.5802291288043087,2.3402982017804477
466,-0.5778888306025283,2.4516634311377485
467,-0.5754371671713905,2.5623378703959787
468,-0.5728748293009944,2.672300628089465
469,-0.5702025286729049,2.781530992693485
470,-0.5674209976802115,2.890008436442679
471,-0.5645309892437688,2.997712619105836
472,-0.5615332766246629,3.104623391716378
473,-0.5584286532329465,3.210720800257878
474,-0.5552179324326887,3.3159850893039513
475,-0.5519019473433847,3.420396705611881
476,-0.5484815506377728,3.5239363016693344
477,-0.5449576143361035,3.62658473919355
478,-0.5413310295969099,3.7283230925823836
479,-0.5376027065043275,3.8291326523166007
480,-0.533773573852011,3.928994928312833
481,-0.5298445789236982,4.02789165322661
482,-0.5258166872704716,4.125804785704896
483,-0.5216908824847667,4.222716513587581
484,-0.5174681659711791,4.318609257057359
485,-0.5131495567141218,4.41346567173748
486,-0.5087360910423844,4.50726865173683
487,-0.5042288223906475,4.600001332641833
488,-0.49962882105800555,4.691647094454678
489,-0.49493717396355086,4.78218956447737
490,-0.49015498439907357,4.871612620141126
491,-0.48528337177893244,4.959900391780658
492,-0.4803234713871518,5.047037265352883
493,-0.475276434121799,5.133007885099608
494,-0.47014342623669936,5.217797156153768
495,-0.4649256290805456,5.301390247088801
496,-0.4596242388334568,5.3837725924107325
497,-0.4542404662410461,5.464929894992602
498,-0.4487755363460535,5.544848128450826
499,-0.4432306882176026,5.623513539463135
500,-0.4376071746781395,5.700912650027729
501,-0.4319062620281118,5.777032259663302
502,-0.42612922976844847,5.8518594475495975
503,-0.42027737032089885,5.925381574608188
504,-0.41435198874629064,5.997586285523152
505,-0.4083544024607675,6.068461510701364
506,-0.4022859409500662,6.1379954681721145
507,-0.396147945481894,6.206176665425784
508,-0.38994176881646825,6.272993901191311
509,-0.38366877491527696,6.338436267152223
510,-0.3773303386481247,6.402493149600974
511,-0.37092784549852376,6.465154231031397
512,-0.3644626912674923,6.526409491669039
513,-0.35793628177582326,6.586249210939199
514,-0.35135003256488406,6.644663968872485
515,-0.34470536859601164,6.701644647447717
516,-0.33800372394856393,6.757182431872024
517,-0.331246541516692,6.8112688117979925
518,-0.3244352727048939,6.863895582477735
519,-0.3175713771224161,6.915054845853758
520,-0.31065632227656237,6.964739011586534
521,-0.3036915832649758,7.012940798018674
522,-0.2966786424669572,7.059653233075632
523,-0.2896189892338815,7.104869655102871
524,-0.2825141195787787,7.148583713639442
525,-0.27536553586513934,7.190789370127919
526,-0.2681747464950114,7.231480898560691
527,-0.26094326559645065,7.270652886062572
528,-0.253672612710388,7.308300233409737
529,-0.24636431247697832,7.344418155484995
530,-0.2390198943214933,7.379002181669421
531,-0.23164089213982397,7.41204815617038
532,-0.22422884398365361,7.443552238286004
533,-0.21678529174536754,7.473510902606162
534,-0.20931178084276136,7.501920939150024
535,-0.20180985990361133,7.528779453440276
536,-0.19428108045017112,7.554083866514118
537,-0.1867269965836571,7.5778319148711235
538,-0.17914916466878594,7.600021650358113
539,-0.17154914301842794,7.620651439991154
540,-0.1639284915784367,7.639719965714858
541,-0.15628877161272192,7.657226224099116
542,-0.14863154538862278,7.673169525973462
543,-0.14095837586264925,7.68754949599924
544,-0.1332708263666501,7.700366072179771
545,-0.1255704602944704,7.711619505308742
546,-0.11785884078916165,7.721310358357019
547,-0.11013753043080465,7.729439505798137
548,-0.10240809092500647,7.736008132872701
549,-0.0946720827921338,7.741017734791957
550,-0.08693106505734183,7.7444701158808
551,-0.07918659494146107,7.746367388660507
552,-0.07144022755280055,7.746711972871478
553,-0.06369351557992908,7.7455065944362955
554,-0.05594800898549279,7.742754284363409
555,-0.04820525470112935,7.738458377591781
556,-0.04046679632353767,7.732622511776823
557,-0.0327341738117608,7.725250626017977
558,-0.025008923185742882,7.716346959528293
559,-0.017292576226214607,7.705916050246385
560,-0.009586660175968209,7.693962733391135
561,-0.0018926974425770293,7.680492139959547
562,0.005787794697382553,7.665509695168144
563,0.013453304392550658,7.64902111683833
564,0.021102325509388953,7.631032413726143
565,0.028733357923115044,7.611549883796814
566,0.0363449078069118,7.590580112444597
567,0.04393548791935653,7.568129970658325
568,0.051503617890014786,7.544206613133137
569,0.05904782450314783,7.518817476328868
570,0.06656664197947659,7.491970276475581
571,0.07405861225595212,7.463673007526735
572,0.08152228526347893,7.433933939060491
573,0.08895621920253949,7.402761614129674
574,0.09635898081666916,7.370164847060907
575,0.10372914566372993,7.336152721203451
576,0.1110652983849334,7.300734586628298
577,0.11836603297156167,7.263920057778055
578,0.12562995302933966,7.225719011068186
579,0.1328556720404077,7.1861415824401815
580,0.14004181362284807,7.14519816486722
581,0.1471870117877152,7.102899405812916
582,0.1542899111935283,7.059256204643747
583,0.16134916739817196,7.014279709995754
584,0.16836344710816786,6.967981317096128
585,0.17533142842526384,6.920372665040302
586,0.18225180109030403,6.871465634025169
587,0.18912326672432922,6.821272342539058
588,0.19594453906686837,6.769805144509114
589,0.20271434421137746,6.717076626406722
590,0.2094314208377841,6.663099604311633
591,0.21609452044209565,6.607887120935453
592,0.22270240756303128,6.551452442605163
593,0.2292538600056364,6.493809056207346
594,0.23574766906184363,6.434970666093804
595,0.2421826397279374,6.374951190949248
596,0.24855759091888663,6.313764760621762
597,0.2548713556795086,6.251425712916741
598,0.2611227813924253,6.187948590355006
599,0.26731072998278016,6.123348136895811
600,0.273434078119676,6.057639294625464
601,0.27949171741430145,5.990837200412278
602,0.2854825546147137,5.922957182528593
603,0.2914055117972425,5.854014757240593
604,0.29725952655448307,5.784025625366663
605,0.3030435521798496,5.7130056688050335
606,0.30875655784865463,5.6409709470314535
607,0.31439752879568594,5.56793769356766
608,0.3199654664892537,5.493922312421387
609,0.32545938880167524,5.418941374498694
610,0.33087833017617374,5.343011613989361
611,0.33622134179016316,5.266149924726148
612,0.34148749171488935,5.188373356518663
613,0.3466758650714079,5.109699111462648
614,0.35178556418287044,5.030144540225441
615,0.3568157087230961,4.9497271383084165
616,0.3617654358614044,4.868464542287181
617,0.3666339004036918,4.786374526030325
618,0.3714202749297222,4.703474996897526
619,0.3761237499266197,4.619783991917787
620,0.38074353391853766,4.535319673948628
621,0.38527885359248626,4.450100327817023
622,0.38972895392030327,4.364144356442892
623,0.3940930982767463,4.277470276945945
624,0.39837056855369224,4.190096716736704
625,0.402560665270429,4.102042409592492
626,0.40666270768002133,4.013326191719221
627,0.41067603387174056,3.9239669977997784
628,0.4146000008695403,3.8339838570298306
629,0.4184339847265701,3.743395889141863
630,0.4221773806157121,3.652222300418265
631,0.42582960291613037,3.560482379694286
632,0.42939008529582456,3.4681954943516713
633,0.4328582807901762,3.375381086303803
634,0.43623366187647994,3.2820586679731605
635,0.4395157205444531,3.1882478182619183
636,0.4427039683627152,3.0939681785165036
637,0.4457979365412319,2.9992394484869274
638,0.4487971759897187,2.9040813822817073
639,0.4517012573720005,2.8085137843192003
640,0.4545097711563195,2.712556505276162
641,0.4572223276615959,2.616229438034346
642,0.4598385570996302,2.519552513625958
643,0.4623581096132561,2.42254569717878
644,0.464780655310435,2.3252289838617712
645,0.46710588429429656,2.2276223948319607
646,0.46933350668912865,2.1297459731834376
647,0.4714632526623119,2.031619779899245
648,0.473494872442211,1.9332638898069838
649,0.4754281363320181,1.8346983875389276
650,0.4772628347195571,1.7359433634974462
651,0.4789987780830547,1.6370189098265397
652,0.4806357969928814,1.5379451163902758
653,0.48217374210927155,1.438742066758919
654,0.48361248417603053,1.3394298342035469
655,0.4849519140102341,1.2400284776999337
656,0.48619194248793396,1.1405580379424871
657,0.4873325005258764,1.0410385333690153
658,0.4883735390592454,0.941489956197102
659,0.48931502901544266,0.8419322684728587
660,0.4901569612839154,0.7423853981328244
661,0.4908993466820484,0.6428692350797758
662,0.4915422159171281,0.5434036272732066
663,0.49208561954440144,0.44400837683523453
664,0.49252962792123656,0.3447032361726838
665,0.4928743311574091,0.2455079041160911
666,0.49311983906152523,0.14644202207637713
667,0.4932662810836015,0.04752517021991934
668,0.4933138062538216,-0.05122313633724079
669,0.49326258311748417,-0.1497834513153306
670,0.49311279966616883,-0.24813640103619677
671,0.4928646632651328,-0.34626268816735817
672,0.4925184005769654,-0.44414309544404995
673,0.49207425748152134,-0.541758489368555
674,0.49153249899215257,-0.6390898238861221
675,0.4908934091682664,-0.7361181440367804
676,0.4901572910242298,-0.8328245895823602
677,0.48932446643464744,-0.9291903986080414
678,0.48839527603603927,-1.0251969110977548
679,0.48737007912494157,-1.1208255724827672
680,0.48624925355245896,-1.21605793716279
681,0.485033195615296,-1.3108756719989563
682,0.48372231994329695,-1.4052605597780174
683,0.4823170593835191,-1.4991945026471207
684,0.48081786488087186,-1.5926595255185303
685,0.4792252053553532,-1.6856377794436677
686,0.47753956757590954,-1.7781115449558509
687,0.47576145603095377,-1.870063235381121
688,0.4738913927955726,-1.9614754001165495
689,0.47192991739545587,-2.052330727875431
690,0.4698775866675806,-2.1426120498987715
691,0.46773497461768176,-2.23230234313249
692,0.4655026722745492,-2.3213847333697615
693,0.4631812875411794,-2.4098424983579316
694,0.4607714450428215,-2.4976590708694517
695,0.4582737859719521,-2.584818041736277
696,0.45568896793021585,-2.671303162847195
697,0.4530176647673687,-2.7570983501075434
