time,xpbd_length,classic_length
0.0,0.10000000000000009,0.10000000000000009
0.01,0.0999892804758089,0.09999905005428933
0.02,0.09988119737347145,0.09990079580316147
0.03,0.09958356393967138,0.0996133491736817
0.04,0.09907032452812725,0.0991108767152229
0.05,0.09834411137565624,0.09839599214987738
0.060000000000000005,0.09741820233322529,0.0974820416571367
0.07,0.09631377508026495,0.09639008937366778
0.08,0.09506048751136853,0.09514912731982039
0.09,0.09369649899087062,0.09379675144723554
0.09999999999999999,0.09226719162483943,0.09237884174280464
0.10999999999999999,0.09082280137132659,0.09094590225876464
0.11999999999999998,0.0894158861128731,0.08955004071220252
0.12999999999999998,0.08809953786756752,0.08824381819674221
0.13999999999999999,0.08692648765481525,0.08707964706117544
0.15,0.0859483520798594,0.08610901770631618
0.16,0.08521385631649703,0.08538093318093054
0.17,0.08476606857344304,0.08493919789038129
0.18000000000000002,0.08464349391562997,0.0848224398437667
0.19000000000000003,0.08489618771840424,0.08508032604622517
0.20000000000000004,0.08562165852136672,0.08581002242019786
0.21000000000000005,0.08695327214959425,0.08714548636460129
0.22000000000000006,0.08901501620516017,0.08921066918291132
0.23000000000000007,0.09190185077321678,0.09209989436873389
0.24000000000000007,0.09566891488431839,0.09586862745109537
0.25000000000000006,0.10032671461652132,0.10052653313043591
0.26000000000000006,0.10583414365489163,0.10603077557775076
0.2700000000000001,0.11208293927823776,0.11227493343799566
0.2800000000000001,0.11892013461577611,0.11910695439615993
0.2900000000000001,0.1261637778708835,0.12634604256253346
0.3000000000000001,0.13359895820635315,0.13377844594654487
0.3100000000000001,0.14097982691928945,0.14115626863804642
0.3200000000000001,0.1480404003885013,0.14821342484137
0.3300000000000001,0.15451272480864708,0.1546822700456868
0.34000000000000014,0.16014646560578738,0.16030994123794706
0.35000000000000014,0.16472997469136363,0.16488412020401744
0.36000000000000015,0.16810934911646558,0.16825165328244085
0.37000000000000016,0.17019342781336033,0.17032025845205556
0.38000000000000017,0.1709472939932175,0.1710535980676826
0.3900000000000002,0.17041634729698096,0.1704984867249396
0.4000000000000002,0.16872618250816385,0.16878169411742616
0.4100000000000002,0.16601822708612068,0.166046001527707
0.4200000000000002,0.16247370544017525,0.1624738418787135
0.4300000000000002,0.1583124716217872,0.1582853766348068
0.4400000000000002,0.15377543535037208,0.15372207806021443
0.45000000000000023,0.1491013154415861,0.149024338399528
0.46000000000000024,0.14450510625517476,0.14440891202016815
0.47000000000000025,0.1401658227336431,0.1400545842341384
0.48000000000000026,0.13622375716187596,0.1361000736773037
0.49000000000000027,0.13278373884886163,0.1326496590630727
0.5000000000000002,0.12992229852412385,0.1297811133613953
0.5100000000000002,0.12769688614937125,0.1275535573717459
0.5200000000000002,0.12615437683591002,0.1260137516454053
0.5300000000000002,0.1253338875729797,0.12519904566593332
0.5400000000000003,0.12526359039896207,0.12513646926356703
0.5500000000000003,0.12596340428179842,0.1258455789115822
0.5600000000000003,0.1274356840217321,0.12732898245115742
0.5700000000000003,0.12963819466809168,0.1295448399620054
0.5800000000000003,0.13247802191898317,0.1324006028661031
0.5900000000000003,0.1358159135220227,0.135756624713522
0.6000000000000003,0.1394746536817093,0.13943504902550785
0.6100000000000003,0.14325088891968774,0.14323260410674188
0.6200000000000003,0.14692977410521513,0.14693498775687963
0.6300000000000003,0.15030059533590168,0.15033100427975865
0.6400000000000003,0.1531711164394477,0.15322617475769706
0.6500000000000004,0.15537887563114428,0.15545542562997539
0.6600000000000004,0.1567993706538341,0.15689335062667775
0.6700000000000004,0.15735725471419038,0.15746524351676316
0.6800000000000004,0.15708588762568187,0.15720346258618545
0.6900000000000004,0.15612947091587281,0.1562509399819313
0.7000000000000004,0.15460864368192373,0.15472822640467443
0.7100000000000004,0.15263405884036163,0.15274748357707701
0.7200000000000004,0.15032099980035274,0.15042590978938386
0.7300000000000004,0.14778701540574835,0.14788250817954418
0.7400000000000004,0.14514584473537961,0.14523183748741542
0.7500000000000004,0.14250209897110866,0.14257888006580366
0.7600000000000005,0.13994845645097198,0.1400164795066684
0.7700000000000005,0.13756559652771816,0.1376252494302519
0.7800000000000005,0.13542385654458078,0.13547508332753833
0.7900000000000005,0.13358511952682406,0.13362731917056436
0.8000000000000005,0.13210403398713155,0.13213675656282475
0.8100000000000005,0.13102868701429504,0.13105271285288767
0.8200000000000005,0.13040037232969826,0.13041802524858792
0.8300000000000005,0.13025209880916078,0.13026651738073236
0.8400000000000005,0.1306186326573202,0.13063210594978902
0.8500000000000005,0.13155211049432936,0.13156544524741487
0.8600000000000005,0.13309064246645297,0.13310408464476453
0.8700000000000006,0.1352299427448891,0.13524294603759723
0.8800000000000006,0.13791499159745002,0.1379264837458779
0.8900000000000006,0.14103992581066083,0.14104886632694158
0.9000000000000006,0.1444535232916142,0.14445979337676873
0.9100000000000006,0.14796967007437645,0.1479747786182667
0.9200000000000006,0.15138209792234225,0.15138885738903562
0.9300000000000006,0.1544820221461034,0.15449315573807298
0.9400000000000006,0.15707631942360334,0.15709291456610164
0.9500000000000006,0.1590025831470704,0.15902354963006105
0.9600000000000006,0.16013842706198023,0.1601620411076513
0.9700000000000006,0.16041531112992935,0.16044136036188927
0.9800000000000006,0.15987716106200034,0.1599058922019384
0.9900000000000007,0.15863327299665098,0.1586634348900159
1.0000000000000007,0.1567880613607744,0.15681709647962072
1.0100000000000007,0.15445616071750068,0.15448178731899898
1.0200000000000007,0.15176317197569944,0.15178451872854426
1.0300000000000007,0.1488381358442814,0.14885612224217237
1.0400000000000007,0.14580508745981346,0.14582163178990137
1.0500000000000007,0.14277616665972348,0.1427928087607383
1.0600000000000007,0.13984732680224154,0.13986456429016758
1.0700000000000007,0.13709735984929372,0.13711506302684096
