,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.4,0.41515151515151516,0.4303030303030303,0.4454545454545455,0.46060606060606063,0.47575757575757577,0.49090909090909096,0.5060606060606061,0.5212121212121212,0.5363636363636364,0.5515151515151515,0.5666666666666667,0.5818181818181818,0.5969696969696969,0.6121212121212122,0.6272727272727273,0.6424242424242425,0.6575757575757576,0.6727272727272727,0.687878787878788,0.7030303030303031,0.7181818181818183,0.7333333333333334,0.7484848484848485,0.7636363636363637,0.7787878787878788,0.793939393939394,0.8090909090909091,0.8242424242424242,0.8393939393939394,0.8545454545454546,0.8696969696969697,0.8848484848484849,0.9,0.9151515151515152,0.9303030303030303,0.9454545454545454,0.9606060606060607,0.9757575757575758,0.990909090909091,1.006060606060606,1.0212121212121212,1.0363636363636364,1.0515151515151515,1.0666666666666669,1.081818181818182,1.0969696969696972,1.1121212121212123,1.1272727272727274,1.1424242424242426,1.1575757575757577,1.1727272727272728,1.187878787878788,1.2030303030303031,1.2181818181818183,1.2333333333333334,1.2484848484848485,1.2636363636363637,1.2787878787878788,1.293939393939394,1.309090909090909,1.3242424242424242,1.3393939393939394,1.3545454545454545,1.3696969696969696,1.3848484848484848,1.4,1.415151515151515,1.4303030303030302,1.4454545454545453,1.4606060606060605,1.4757575757575756,1.4909090909090907,1.5060606060606063,1.5212121212121215,1.5363636363636366,1.5515151515151517,1.5666666666666669,1.581818181818182,1.5969696969696972,1.6121212121212123,1.6272727272727274,1.6424242424242426,1.6575757575757577,1.6727272727272728,1.687878787878788,1.7030303030303031,1.7181818181818183,1.7333333333333334,1.7484848484848485,1.7636363636363637,1.7787878787878788,1.793939393939394,1.809090909090909,1.8242424242424242,1.8393939393939394,1.8545454545454545,1.8696969696969696,1.8848484848484848,1.9
1,0.4,0.41515151515151516,0.4303030303030303,0.4454545454545455,0.46060606060606063,0.47575757575757577,0.49090909090909096,0.5060606060606061,0.5212121212121212,0.5363636363636364,0.5515151515151515,0.5666666666666667,0.5818181818181818,0.5969696969696969,0.6121212121212122,0.6272727272727273,0.6424242424242425,0.6575757575757576,0.6727272727272727,0.687878787878788,0.7030303030303031,0.7181818181818183,0.7333333333333334,0.7484848484848485,0.7636363636363637,0.7787878787878788,0.793939393939394,0.8090909090909091,0.8242424242424242,0.8393939393939394,0.8545454545454546,0.8696969696969697,0.8848484848484849,0.9,0.9151515151515152,0.9303030303030303,0.9454545454545454,0.9606060606060607,0.9757575757575758,0.990909090909091,1.006060606060606,1.0212121212121212,1.0363636363636364,1.0515151515151515,1.0666666666666669,1.081818181818182,1.0969696969696972,1.1121212121212123,1.1272727272727274,1.1424242424242426,1.1575757575757577,1.1727272727272728,1.187878787878788,1.2030303030303031,1.2181818181818183,1.2333333333333334,1.2484848484848485,1.2636363636363637,1.2787878787878788,1.293939393939394,1.309090909090909,1.3242424242424242,1.3393939393939394,1.3545454545454545,1.3696969696969696,1.3848484848484848,1.4,1.415151515151515,1.4303030303030302,1.4454545454545453,1.4606060606060605,1.4757575757575756,1.4909090909090907,1.5060606060606063,1.5212121212121215,1.5363636363636366,1.5515151515151517,1.5666666666666669,1.581818181818182,1.5969696969696972,1.6121212121212123,1.6272727272727274,1.6424242424242426,1.6575757575757577,1.6727272727272728,1.687878787878788,1.7030303030303031,1.7181818181818183,1.7333333333333334,1.7484848484848485,1.7636363636363637,1.7787878787878788,1.793939393939394,1.809090909090909,1.8242424242424242,1.8393939393939394,1.8545454545454545,1.8696969696969696,1.8848484848484848,1.9
2,0.4,0.41515151515151516,0.4303030303030303,0.4454545454545455,0.46060606060606063,0.47575757575757577,0.49090909090909096,0.5060606060606061,0.5212121212121212,0.5363636363636364,0.5515151515151515,0.5666666666666667,0.5818181818181818,0.5969696969696969,0.6121212121212122,0.6272727272727273,0.6424242424242425,0.6575757575757576,0.6727272727272727,0.687878787878788,0.7030303030303031,0.7181818181818183,0.7333333333333334,0.7484848484848485,0.7636363636363637,0.7787878787878788,0.793939393939394,0.8090909090909091,0.8242424242424242,0.8393939393939394,0.8545454545454546,0.8696969696969697,0.8848484848484849,0.9,0.9151515151515152,0.9303030303030303,0.9454545454545454,0.9606060606060607,0.9757575757575758,0.990909090909091,1.006060606060606,1.0212121212121212,1.0363636363636364,1.0515151515151515,1.0666666666666669,1.081818181818182,1.0969696969696972,1.1121212121212123,1.1272727272727274,1.1424242424242426,1.1575757575757577,1.1727272727272728,1.187878787878788,1.2030303030303031,1.2181818181818183,1.2333333333333334,1.2484848484848485,1.2636363636363637,1.2787878787878788,1.293939393939394,1.309090909090909,1.3242424242424242,1.3393939393939394,1.3545454545454545,1.3696969696969696,1.3848484848484848,1.4,1.415151515151515,1.4303030303030302,1.4454545454545453,1.4606060606060605,1.4757575757575756,1.4909090909090907,1.5060606060606063,1.5212121212121215,1.5363636363636366,1.5515151515151517,1.5666666666666669,1.581818181818182,1.5969696969696972,1.6121212121212123,1.6272727272727274,1.6424242424242426,1.6575757575757577,1.6727272727272728,1.687878787878788,1.7030303030303031,1.7181818181818183,1.7333333333333334,1.7484848484848485,1.7636363636363637,1.7787878787878788,1.793939393939394,1.809090909090909,1.8242424242424242,1.8393939393939394,1.8545454545454545,1.8696969696969696,1.8848484848484848,1.9
3,0.4,0.41515151515151516,0.4303030303030303,0.4454545454545455,0.46060606060606063,0.47575757575757577,0.49090909090909096,0.5060606060606061,0.5212121212121212,0.5363636363636364,0.5515151515151515,0.5666666666666667,0.5818181818181818,0.5969696969696969,0.6121212121212122,0.6272727272727273,0.6424242424242425,0.6575757575757576,0.6727272727272727,0.687878787878788,0.7030303030303031,0.7181818181818183,0.7333333333333334,0.7484848484848485,0.7636363636363637,0.7787878787878788,0.793939393939394,0.8090909090909091,0.8242424242424242,0.8393939393939394,0.8545454545454546,0.8696969696969697,0.8848484848484849,0.9,0.9151515151515152,0.9303030303030303,0.9454545454545454,0.9606060606060607,0.9757575757575758,0.990909090909091,1.006060606060606,1.0212121212121212,1.0363636363636364,1.0515151515151515,1.0666666666666669,1.081818181818182,1.0969696969696972,1.1121212121212123,1.1272727272727274,1.1424242424242426,1.1575757575757577,1.1727272727272728,1.187878787878788,1.2030303030303031,1.2181818181818183,1.2333333333333334,1.2484848484848485,1.2636363636363637,1.2787878787878788,1.293939393939394,1.309090909090909,1.3242424242424242,1.3393939393939394,1.3545454545454545,1.3696969696969696,1.3848484848484848,1.4,1.415151515151515,1.4303030303030302,1.4454545454545453,1.4606060606060605,1.4757575757575756,1.4909090909090907,1.5060606060606063,1.5212121212121215,1.5363636363636366,1.5515151515151517,1.5666666666666669,1.581818181818182,1.5969696969696972,1.6121212121212123,1.6272727272727274,1.6424242424242426,1.6575757575757577,1.6727272727272728,1.687878787878788,1.7030303030303031,1.7181818181818183,1.7333333333333334,1.7484848484848485,1.7636363636363637,1.7787878787878788,1.793939393939394,1.809090909090909,1.8242424242424242,1.8393939393939394,1.8545454545454545,1.8696969696969696,1.8848484848484848,1.9
4,0.4,0.41515151515151516,0.4303030303030303,0.4454545454545455,0.46060606060606063,0.47575757575757577,0.49090909090909096,0.5060606060606061,0.5212121212121212,0.5363636363636364,0.5515151515151515,0.5666666666666667,0.5818181818181818,0.5969696969696969,0.6121212121212122,0.6272727272727273,0.6424242424242425,0.6575757575757576,0.6727272727272727,0.687878787878788,0.7030303030303031,0.7181818181818183,0.7333333333333334,0.7484848484848485,0.7636363636363637,0.7787878787878788,0.793939393939394,0.8090909090909091,0.8242424242424242,0.8393939393939394,0.8545454545454546,0.8696969696969697,0.8848484848484849,0.9,0.9151515151515152,0.9303030303030303,0.9454545454545454,0.9606060606060607,0.9757575757575758,0.990909090909091,1.006060606060606,1.0212121212121212,1.0363636363636364,1.0515151515151515,1.0666666666666669,1.081818181818182,1.0969696969696972,1.1121212121212123,1.1272727272727274,1.1424242424242426,1.1575757575757577,1.1727272727272728,1.187878787878788,1.2030303030303031,1.2181818181818183,1.2333333333333334,1.2484848484848485,1.2636363636363637,1.2787878787878788,1.293939393939394,1.309090909090909,1.3242424242424242,1.3393939393939394,1.3545454545454545,1.3696969696969696,1.3848484848484848,1.4,1.415151515151515,1.4303030303030302,1.4454545454545453,1.4606060606060605,1.4757575757575756,1.4909090909090907,1.5060606060606063,1.5212121212121215,1.5363636363636366,1.5515151515151517,1.5666666666666669,1.581818181818182,1.5969696969696972,1.6121212121212123,1.6272727272727274,1.6424242424242426,1.6575757575757577,1.6727272727272728,1.687878787878788,1.7030303030303031,1.7181818181818183,1.7333333333333334,1.7484848484848485,1.7636363636363637,1.7787878787878788,1.793939393939394,1.809090909090909,1.8242424242424242,1.8393939393939394,1.8545454545454545,1.8696969696969696,1.8848484848484848,1.9
5,0.4,0.41515151515151516,0.4303030303030303,0.4454545454545455,0.46060606060606063,0.47575757575757577,0.49090909090909096,0.5060606060606061,0.5212121212121212,0.5363636363636364,0.5515151515151515,0.5666666666666667,0.5818181818181818,0.5969696969696969,0.6121212121212122,0.6272727272727273,0.6424242424242425,0.6575757575757576,0.6727272727272727,0.687878787878788,0.7030303030303031,0.7181818181818183,0.7333333333333334,0.7484848484848485,0.7636363636363637,0.7787878787878788,0.793939393939394,0.8090909090909091,0.8242424242424242,0.8393939393939394,0.8545454545454546,0.8696969696969697,0.8848484848484849,0.9,0.9151515151515152,0.9303030303030303,0.9454545454545454,0.9606060606060607,0.9757575757575758,0.990909090909091,1.006060606060606,1.0212121212121212,1.0363636363636364,1.0515151515151515,1.0666666666666669,1.081818181818182,1.0969696969696972,1.1121212121212123,1.1272727272727274,1.1424242424242426,1.1575757575757577,1.1727272727272728,1.187878787878788,1.2030303030303031,1.2181818181818183,1.2333333333333334,1.2484848484848485,1.2636363636363637,1.2787878787878788,1.293939393939394,1.309090909090909,1.3242424242424242,1.3393939393939394,1.3545454545454545,1.3696969696969696,1.3848484848484848,1.4,1.415151515151515,1.4303030303030302,1.4454545454545453,1.4606060606060605,1.4757575757575756,1.4909090909090907,1.5060606060606063,1.5212121212121215,1.5363636363636366,1.5515151515151517,1.5666666666666669,1.581818181818182,1.5969696969696972,1.6121212121212123,1.6272727272727274,1.6424242424242426,1.6575757575757577,1.6727272727272728,1.687878787878788,1.7030303030303031,1.7181818181818183,1.7333333333333334,1.7484848484848485,1.7636363636363637,1.7787878787878788,1.793939393939394,1.809090909090909,1.8242424242424242,1.8393939393939394,1.8545454545454545,1.8696969696969696,1.8848484848484848,1.9
6,0.4,0.41515151515151516,0.4303030303030303,0.4454545454545455,0.46060606060606063,0.47575757575757577,0.49090909090909096,0.5060606060606061,0.5212121212121212,0.5363636363636364,0.5515151515151515,0.5666666666666667,0.5818181818181818,0.5969696969696969,0.6121212121212122,0.6272727272727273,0.6424242424242425,0.6575757575757576,0.6727272727272727,0.687878787878788,0.7030303030303031,0.7181818181818183,0.7333333333333334,0.7484848484848485,0.7636363636363637,0.7787878787878788,0.793939393939394,0.8090909090909091,0.8242424242424242,0.8393939393939394,0.8545454545454546,0.8696969696969697,0.8848484848484849,0.9,0.9151515151515152,0.9303030303030303,0.9454545454545454,0.9606060606060607,0.9757575757575758,0.990909090909091,1.006060606060606,1.0212121212121212,1.0363636363636364,1.0515151515151515,1.0666666666666669,1.081818181818182,1.0969696969696972,1.1121212121212123,1.1272727272727274,1.1424242424242426,1.1575757575757577,1.1727272727272728,1.187878787878788,1.2030303030303031,1.2181818181818183,1.2333333333333334,1.2484848484848485,1.2636363636363637,1.2787878787878788,1.293939393939394,1.309090909090909,1.3242424242424242,1.3393939393939394,1.3545454545454545,1.3696969696969696,1.3848484848484848,1.4,1.415151515151515,1.4303030303030302,1.4454545454545453,1.4606060606060605,1.4757575757575756,1.4909090909090907,1.5060606060606063,1.5212121212121215,1.5363636363636366,1.5515151515151517,1.5666666666666669,1.581818181818182,1.5969696969696972,1.6121212121212123,1.6272727272727274,1.6424242424242426,1.6575757575757577,1.6727272727272728,1.687878787878788,1.7030303030303031,1.7181818181818183,1.7333333333333334,1.7484848484848485,1.7636363636363637,1.7787878787878788,1.793939393939394,1.809090909090909,1.8242424242424242,1.8393939393939394,1.8545454545454545,1.8696969696969696,1.8848484848484848,1.9
7,0.4,0.41515151515151516,0.4303030303030303,0.4454545454545455,0.46060606060606063,0.47575757575757577,0.49090909090909096,0.5060606060606061,0.5212121212121212,0.5363636363636364,0.5515151515151515,0.5666666666666667,0.5818181818181818,0.5969696969696969,0.6121212121212122,0.6272727272727273,0.6424242424242425,0.6575757575757576,0.6727272727272727,0.687878787878788,0.7030303030303031,0.7181818181818183,0.7333333333333334,0.7484848484848485,0.7636363636363637,0.7787878787878788,0.793939393939394,0.8090909090909091,0.8242424242424242,0.8393939393939394,0.8545454545454546,0.8696969696969697,0.8848484848484849,0.9,0.9151515151515152,0.9303030303030303,0.9454545454545454,0.9606060606060607,0.9757575757575758,0.990909090909091,1.006060606060606,1.0212121212121212,1.0363636363636364,1.0515151515151515,1.0666666666666669,1.081818181818182,1.0969696969696972,1.1121212121212123,1.1272727272727274,1.1424242424242426,1.1575757575757577,1.1727272727272728,1.187878787878788,1.2030303030303031,1.2181818181818183,1.2333333333333334,1.2484848484848485,1.2636363636363637,1.2787878787878788,1.293939393939394,1.309090909090909,1.3242424242424242,1.3393939393939394,1.3545454545454545,1.3696969696969696,1.3848484848484848,1.4,1.415151515151515,1.4303030303030302,1.4454545454545453,1.4606060606060605,1.4757575757575756,1.4909090909090907,1.5060606060606063,1.5212121212121215,1.5363636363636366,1.5515151515151517,1.5666666666666669,1.581818181818182,1.5969696969696972,1.6121212121212123,1.6272727272727274,1.6424242424242426,1.6575757575757577,1.6727272727272728,1.687878787878788,1.7030303030303031,1.7181818181818183,1.7333333333333334,1.7484848484848485,1.7636363636363637,1.7787878787878788,1.793939393939394,1.809090909090909,1.8242424242424242,1.8393939393939394,1.8545454545454545,1.8696969696969696,1.8848484848484848,1.9
8,0.4,0.41515151515151516,0.4303030303030303,0.4454545454545455,0.46060606060606063,0.47575757575757577,0.49090909090909096,0.5060606060606061,0.5212121212121212,0.5363636363636364,0.5515151515151515,0.5666666666666667,0.5818181818181818,0.5969696969696969,0.6121212121212122,0.6272727272727273,0.6424242424242425,0.6575757575757576,0.6727272727272727,0.687878787878788,0.7030303030303031,0.7181818181818183,0.7333333333333334,0.7484848484848485,0.7636363636363637,0.7787878787878788,0.793939393939394,0.8090909090909091,0.8242424242424242,0.8393939393939394,0.8545454545454546,0.8696969696969697,0.8848484848484849,0.9,0.9151515151515152,0.9303030303030303,0.9454545454545454,0.9606060606060607,0.9757575757575758,0.990909090909091,1.006060606060606,1.0212121212121212,1.0363636363636364,1.0515151515151515,1.0666666666666669,1.081818181818182,1.0969696969696972,1.1121212121212123,1.1272727272727274,1.1424242424242426,1.1575757575757577,1.1727272727272728,1.187878787878788,1.2030303030303031,1.2181818181818183,1.2333333333333334,1.2484848484848485,1.2636363636363637,1.2787878787878788,1.293939393939394,1.309090909090909,1.3242424242424242,1.3393939393939394,1.3545454545454545,1.3696969696969696,1.3848484848484848,1.4,1.415151515151515,1.4303030303030302,1.4454545454545453,1.4606060606060605,1.4757575757575756,1.4909090909090907,1.5060606060606063,1.5212121212121215,1.5363636363636366,1.5515151515151517,1.5666666666666669,1.581818181818182,1.5969696969696972,1.6121212121212123,1.6272727272727274,1.6424242424242426,1.6575757575757577,1.6727272727272728,1.687878787878788,1.7030303030303031,1.7181818181818183,1.7333333333333334,1.7484848484848485,1.7636363636363637,1.7787878787878788,1.793939393939394,1.809090909090909,1.8242424242424242,1.8393939393939394,1.8545454545454545,1.8696969696969696,1.8848484848484848,1.9
9,0.4,0.41515151515151516,0.4303030303030303,0.4454545454545455,0.46060606060606063,0.47575757575757577,0.49090909090909096,0.5060606060606061,0.5212121212121212,0.5363636363636364,0.5515151515151515,0.5666666666666667,0.5818181818181818,0.5969696969696969,0.6121212121212122,0.6272727272727273,0.6424242424242425,0.6575757575757576,0.6727272727272727,0.687878787878788,0.7030303030303031,0.7181818181818183,0.7333333333333334,0.7484848484848485,0.7636363636363637,0.7787878787878788,0.793939393939394,0.8090909090909091,0.8242424242424242,0.8393939393939394,0.8545454545454546,0.8696969696969697,0.8848484848484849,0.9,0.9151515151515152,0.9303030303030303,0.9454545454545454,0.9606060606060607,0.9757575757575758,0.990909090909091,1.006060606060606,1.0212121212121212,1.0363636363636364,1.0515151515151515,1.0666666666666669,1.081818181818182,1.0969696969696972,1.1121212121212123,1.1272727272727274,1.1424242424242426,1.1575757575757577,1.1727272727272728,1.187878787878788,1.2030303030303031,1.2181818181818183,1.2333333333333334,1.2484848484848485,1.2636363636363637,1.2787878787878788,1.293939393939394,1.309090909090909,1.3242424242424242,1.3393939393939394,1.3545454545454545,1.3696969696969696,1.3848484848484848,1.4,1.415151515151515,1.4303030303030302,1.4454545454545453,1.4606060606060605,1.4757575757575756,1.4909090909090907,1.5060606060606063,1.5212121212121215,1.5363636363636366,1.5515151515151517,1.5666666666666669,1.581818181818182,1.5969696969696972,1.6121212121212123,1.6272727272727274,1.6424242424242426,1.6575757575757577,1.6727272727272728,1.687878787878788,1.7030303030303031,1.7181818181818183,1.7333333333333334,1.7484848484848485,1.7636363636363637,1.7787878787878788,1.793939393939394,1.809090909090909,1.8242424242424242,1.8393939393939394,1.8545454545454545,1.8696969696969696,1.8848484848484848,1.9
