,lMtilde,lTtilde,act,vMtilde
0,1.8693773600804873,1.0640216652808507,0.8975553285011344,-0.08659592427705907
1,1.2221350138080491,1.0032945760226863,0.02677094084263787,-0.4468007161612536
2,1.2649417997363253,1.0441856672574708,0.9962555484400449,0.04179338802589854
3,0.5835848451743607,0.9973182224240194,0.7152937808455726,-0.4805758078110332
4,1.662799616446431,1.043468587673614,0.49146884426393966,-0.3340855528803161
5,1.2517886159649905,1.0322212363269663,0.9771826698220357,-0.07428240375467692
6,1.060638803588792,1.0033912453181306,0.3573133625471907,-0.47560023457930645
7,1.0048229723864575,1.0201180042251103,0.2422129769694038,0.08832983678378109
8,1.3005493870584517,1.0270424728032244,0.9904063549587758,-0.16977360690949728
9,1.3581108822922836,1.0333403783776436,0.39337352139429427,0.8012260658653941
10,0.5653018391706606,0.9992799288624946,0.21060938978593646,-0.259698651768358
11,0.7579199342953444,1.0382801430222166,0.9016573777794779,0.09957937386950798
12,0.8499207872980767,1.0110117365951743,0.2215156254438455,-0.06262006744344058
13,1.5717841428579389,1.0430473381863377,0.7649336258855398,0.005498454394599575
14,0.9620189155019344,1.020103282861869,0.16606661231744124,0.7948285425086108
15,0.7057415189722205,0.9967765183556957,0.018629025818632683,-0.09286962858900932
16,1.8814060398348986,1.0671287051844442,0.6263446489447796,0.466884366265575
17,0.9225615528370761,0.990449683904378,0.7402906780752073,-0.6379049549987912
18,1.124282569533103,1.0132084920020563,0.6686823961331214,-0.3452705487369344
19,1.3396147067780877,1.0310979585957922,0.7430253439630633,-0.041482062464640014
20,1.0022628772332491,0.9976328221759045,0.0050547514208726385,-0.040846204326684746
21,1.730007194029218,1.0551955648907567,0.7211759872173445,0.6109416077705653
22,0.4006090243311613,0.9982406277143087,0.4456648035481767,0.0
23,0.4473418668477786,0.9942402309691559,0.4366500381551568,-3.182999110907465e-05
24,1.1507221760101571,1.0212109361835957,0.21462727340795307,0.36144142570141974
25,0.9554462189582197,0.9991847252636574,0.014206884126181873,-0.09145609648282128
26,0.45623928240489076,0.9980589533396792,0.06455557554649327,-0.00035627098140246684
27,0.8183039244314217,1.0150336399598514,0.16191339999656185,0.34322273078454
28,0.9462739826234943,1.002975555351982,0.08430062327543053,-0.1949054723256996
29,1.0900540935798224,1.018038675654854,0.9099242148853589,-0.32280301558866115
30,0.7129844730843562,1.0005121721300083,0.7481074882415296,-0.6028106849807272
31,0.9292032146510366,0.9985220788685544,0.9683348457131353,-0.6834020994102551
32,1.3791610824448246,1.027073953858752,0.7128967107153229,-0.1355809874556847
33,0.7013016575185753,1.019625508713829,0.636481001482342,-0.055950896474082856
34,0.9651189912845098,1.015397707228235,0.6426836893935076,-0.2640712185292472
35,1.4247426018774396,1.0215787200095012,0.6773980418333172,-0.49271319881310766
36,0.787558615236265,1.030018998194122,0.43339057166199835,0.9937254334852991
37,0.7535710573280943,1.0117102923780548,0.17074648811239135,0.03734101597875249
38,0.9320601375956065,1.0090820568459156,0.43713210987809437,-0.31534989409661685
39,1.3329166328518691,1.0037130731866426,0.7579134606718418,-1.3923548132937547
40,1.7372523359830172,1.0560576948129277,0.09177185748593641,1.3534102031422897
41,0.7013016575185753,1.0150336399598514,0.733754726886099,-0.1835075862400205
42,1.355135849049876,1.0076890241795027,0.5195824757698879,-1.1963425462785267
43,0.7269607936745439,1.0257658119721393,0.5600555538234924,0.044380791434811453
44,1.021925985047079,1.0276695193693648,0.5882909788410862,-0.03488006656643509
45,1.2515455689812245,1.0227216347013286,0.7889960990864211,-0.18338284821116635
46,0.8958969679174207,1.023372960465616,0.2795167447401232,0.45571391877114975
47,1.124282569533103,1.0117075477583626,0.98435239680182,-0.46984184275408664
48,1.3581108822922836,1.0242539471898133,0.5873262810552807,-0.1421016713826181
49,0.7086661967935767,0.9932469853922793,0.06842377354409657,-0.2241500565770016
50,0.7013016575185753,1.0157101522589833,0.3090836138463774,0.023197780322428568
51,0.7935126360591203,1.0010298331393703,0.9453199332171865,-0.6541964102099266
52,1.2922948240777576,1.0057303301207423,0.46225254832311136,-0.8021702982464547
53,1.154412430103451,1.0140496954647105,0.2624711965623854,-0.08436094428860437
54,0.9860354776254813,0.9962654340820518,0.2170962526428163,-0.4383105063883658
55,0.7550334610754861,1.0212230982720105,0.376895304033645,0.06647550872427434
56,1.2657250163895264,1.0244399357135823,0.2874788877546013,0.2284530363633768
57,0.5409240720214155,1.0069940377447315,0.252573553712126,0.7583260680145348
58,0.8734207594290959,1.007482827635668,0.6640629549158239,-0.4380324572394799
59,1.0900209474229716,1.0456626683760148,0.7889960990864211,0.24785468534434507
60,1.0199204902764556,1.0290529229547756,0.27972617399881583,1.3206391529296007
61,1.186846073662383,1.0064298972602985,0.6937749995040726,-0.56004097231327
62,0.9320601375956065,0.9910908257867762,0.8986490160601226,-0.6714989767370737
63,0.4505343743638979,0.9934680510871045,0.387348528448083,-0.00024961077600426463
64,0.9848228533909321,1.0164505848508503,0.20333943558684697,0.026159198726266743
65,1.6660482171211086,1.055168833087661,0.7583820008515292,1.4566170114053263
66,1.0086449646729223,1.046689066133092,0.9366627813068489,0.03680329322070347
67,1.2064881805387433,1.0337077355353972,0.4657062795232716,0.6311874936667051
68,1.4818275503981075,1.0225849373914977,0.2719233169247307,-0.8819668016254727
69,0.8023695822388512,0.9950364096819309,0.766553525784505,-0.6250373982346402
70,1.1684003224964044,0.9900315654105866,0.6449379623843405,-0.7130338724692739
71,0.85910142781746,1.0227901271550985,0.8229682159707243,-0.14582887123730992
72,1.273523898009885,1.0137280117893641,0.1276969947465687,-0.04438340849333325
73,0.9406212105581354,0.999436239909534,0.31508866735319396,-0.49764998285084544
74,1.4409870812285481,1.0283085710742952,0.1296947831118318,0.4927090856869023
75,0.6864049754650641,0.9967547641648684,0.49146884426393966,-0.5227162600324983
76,0.5219004490987396,0.9958606082361583,0.22658632486693198,-0.18655519701956924
77,1.484305855197419,1.0286042907809019,0.4585190637867387,-0.2529904263720537
78,0.7586187957627721,0.9958606082361583,0.8945647283177173,-0.6433376060197752
79,0.9830863188474109,1.0033912453181306,0.02341356710699427,0.00043359741889619066
80,0.5895185599301229,1.0099292633391064,0.7447788652403886,-0.0956780457598431
81,1.6510428074677037,1.0534245526546633,0.727205277188198,1.2418291977185294
82,1.6940527474322615,1.0468048813456974,0.45037708206138727,-0.24291737214421508
83,1.1006488562098955,1.0076229659893967,0.7678660479296443,-0.5111935883384939
84,0.8841316873623037,1.0125799289195285,0.5882909788410862,-0.2811776447641741
85,0.8165755214775284,1.026556174706725,0.853111941840544,-0.07804334650917154
86,1.0121590394727389,1.043468587673614,0.6569076233160381,0.7325027288817142
87,0.7806276100775257,1.0041317611658842,0.1885201087204702,-0.2528661242221327
88,0.8830010323982709,0.9958612766391907,0.8068522113005377,-0.6464821337696542
89,0.5718804833815869,0.9902288990857622,0.7563931439115996,-0.471439934882387
90,0.8938304055348267,1.0068368084258106,0.7720425152622732,-0.4912747201924476
91,1.3053195519572323,0.9927486407953183,0.3948049690200822,-1.3189370547255728
92,0.9142561561744681,1.0467081123784205,0.8923654186973058,0.20041314984420128
93,0.4980372774246175,1.0009010251296235,0.6233086861670392,-0.1807586687906489
94,0.9882520059025333,1.0313426405248372,0.6984507951253821,-0.030195573281979773
