time,xpbd_length,classic_length
0.0,0.1,0.1
0.01,0.09655657277022663,0.0965751370124472
0.02,0.09489307662345269,0.09495403279940282
0.03,0.09392954313671277,0.09404222005273848
0.04,0.09326684784804495,0.09343500816057829
0.05,0.09273488851549157,0.09295573978232977
0.060000000000000005,0.09220840428944539,0.09247250142100273
0.07,0.09159518627616753,0.09188719240757715
0.08,0.09083183935066749,0.0911268141485419
0.09,0.08989250187752333,0.09015705174722399
0.09999999999999999,0.08880285334994276,0.08900633799731124
0.10999999999999999,0.08762716426743192,0.08774959602149443
0.11999999999999998,0.08644039066010939,0.08647246196095688
0.12999999999999998,0.08531316626687618,0.0852544949090878
0.13999999999999999,0.08430739946140979,0.08416481593433078
0.15,0.08347538416674193,0.08326140264848392
0.16,0.08286024258051243,0.08259083065528766
0.17,0.0824999337704078,0.08219046130694418
0.18000000000000002,0.08244828813350173,0.08210919253497236
0.19000000000000003,0.08288440390205028,0.0825117622926732
0.20000000000000004,0.08415192380570927,0.08375397362014107
0.21000000000000005,0.08617355588816508,0.08573455298091857
0.22000000000000006,0.08885202596266281,0.0883516427592389
0.23000000000000007,0.09221582110871973,0.09163731841020342
0.24000000000000007,0.09616185788614415,0.09549715753864162
0.25000000000000006,0.10057146073412025,0.09982933259426345
0.26000000000000006,0.10531827922358787,0.10454504197561754
0.2700000000000001,0.11051529475131756,0.10971394277507994
0.2800000000000001,0.11620472060812972,0.11540529010274139
0.2900000000000001,0.12237911623986415,0.12161276716353589
0.3000000000000001,0.12874455406892418,0.12803945213556894
0.3100000000000001,0.1351217936880563,0.13449750155493947
0.3200000000000001,0.14138261995122076,0.1408596775401989
0.3300000000000001,0.147252547344173,0.1468561984700328
0.34000000000000014,0.15252896078419068,0.15228111715838294
0.35000000000000014,0.15707253939438506,0.15698498710366396
0.36000000000000015,0.16077472345073096,0.16084606725529696
0.37000000000000016,0.16353715607555191,0.16375424876625075
0.38000000000000017,0.16528518802283865,0.16562726819404044
0.3900000000000002,0.1660259452581732,0.16646025167761697
0.4000000000000002,0.16598648769543373,0.16647141261725787
0.4100000000000002,0.16500838243570393,0.16553008442478082
0.4200000000000002,0.16310763606030396,0.16362068658396148
0.4300000000000002,0.1605443291173533,0.16101841822488547
0.4400000000000002,0.15747350362198667,0.1578847282965168
0.45000000000000023,0.15404168837507928,0.15437101643847984
0.46000000000000024,0.15042565437345093,0.15065831344483716
0.47000000000000025,0.1467912860688567,0.14691764412099417
0.48000000000000026,0.14325198654921706,0.14325979538904055
0.49000000000000027,0.13993148694006682,0.1398066430630486
0.5000000000000002,0.13696020253928795,0.13669057707614762
0.5100000000000002,0.13445751103982334,0.13403536773984095
0.5200000000000002,0.13250646713936182,0.13192093840062366
0.5300000000000002,0.1311370020338845,0.13037968261811803
0.5400000000000003,0.13036683594650483,0.1294465901608638
0.5500000000000003,0.1302093070214244,0.12913657273066548
0.5600000000000003,0.13062570152549127,0.1294177136006511
0.5700000000000003,0.13148406685775738,0.13017408651801388
0.5800000000000003,0.13272681076136647,0.13134530706553288
0.5900000000000003,0.13437688739930684,0.13293653487696772
0.6000000000000003,0.13637463379196016,0.13493061236295187
0.6100000000000003,0.13857654032317648,0.1371738789954731
0.6200000000000003,0.14086254498692538,0.1395377237171892
0.6300000000000003,0.14311974448674233,0.14191067238669086
0.6400000000000003,0.1451770049233721,0.14412447705876066
0.6500000000000004,0.14687579207995727,0.1460069493887528
0.6600000000000004,0.14811323422251696,0.1474436623843824
0.6700000000000004,0.14883514559105865,0.1483601315353416
0.6800000000000004,0.14911545159001632,0.14877702783016117
0.6900000000000004,0.1490624349050281,0.14883952315097124
0.7000000000000004,0.14858561835560918,0.14850759165267532
0.7100000000000004,0.14759806887326032,0.14766734481638066
0.7200000000000004,0.14619682023943517,0.14635759386229005
0.7300000000000004,0.1445457575490617,0.14476041121342004
0.7400000000000004,0.14275880411594252,0.14301187426146442
0.7500000000000004,0.14092064967322754,0.14120215722274326
0.7600000000000005,0.1391051414065356,0.13940389885278426
0.7700000000000005,0.13738195994714805,0.1376840412071477
0.7800000000000005,0.13581761775717327,0.13610730781338554
0.7900000000000005,0.13447395154842787,0.1347359141871548
0.8000000000000005,0.13340572057281155,0.1336274782974357
0.8100000000000005,0.1326578815670973,0.13283146685691086
0.8200000000000005,0.1322658402153126,0.1323863589702223
0.8300000000000005,0.13228232112584717,0.1323387976201173
0.8400000000000005,0.1328333113987186,0.13280101620580997
0.8500000000000005,0.13389843653866962,0.13378866027332265
0.8600000000000005,0.13533276292629723,0.13515616388843657
0.8700000000000006,0.13707911622467375,0.1368415814962378
0.8800000000000006,0.1391175405157535,0.13882842128347933
0.8900000000000006,0.1414095041357939,0.14108556761926563
0.9000000000000006,0.14387282241421964,0.1435362764301171
0.9100000000000006,0.1464075023569523,0.14608371806174592
0.9200000000000006,0.14891943319191156,0.14863565595467146
0.9300000000000006,0.15128775950921253,0.15107416521934372
0.9400000000000006,0.15334350724071694,0.15322488231095663
0.9500000000000006,0.15496138681366217,0.15495353960648064
0.9600000000000006,0.15604955064401732,0.1561581017896943
0.9700000000000006,0.15656781044145796,0.15677921947411902
0.9800000000000006,0.15663599724196117,0.15690859071053231
0.9900000000000007,0.15624273677862666,0.1565838842763858
1.0000000000000007,0.15524724730689785,0.15564265908081656
1.0100000000000007,0.15371236893267265,0.15412773614773076
1.0200000000000007,0.151774521665855,0.1521940984799367
1.0300000000000007,0.1495335792521674,0.1499520562519718
1.0400000000000007,0.14708774656822857,0.1475035333015544
1.0500000000000007,0.14453440240385698,0.14494742600186802
1.0600000000000007,0.14196049212697892,0.14236905653371743
1.0700000000000007,0.13944765106431248,0.13984546541885798
1.0800000000000007,0.13707586223321777,0.13745169876396743
1.0900000000000007,0.13492106372284782,0.1352605321703658
1.1000000000000008,0.13305220852630203,0.13334054838951248
1.1100000000000008,0.131529301168584,0.13175439238638798
1.1200000000000008,0.13040083742410702,0.13055608112794195
1.1300000000000008,0.12969940178293632,0.12978529039563003
1.1400000000000008,0.1294463811184315,0.12946499518131147
1.1500000000000008,0.12973679293050042,0.1296681428776027
1.1600000000000008,0.13072028590485146,0.1305607390548435
1.1700000000000008,0.13217924910260634,0.13195241783152964
1.1800000000000008,0.1340001501631475,0.133714124673059
1.1900000000000008,0.1361510784995073,0.1358126090109107
1.2000000000000008,0.13863079399298664,0.13825116434544882
1.2100000000000009,0.14138303232263486,0.14098427561968954
1.2200000000000009,0.14429402545281886,0.14390187413151206
1.2300000000000009,0.14725078971805505,0.14689286689720943
1.2400000000000009,0.15014719800628037,0.149854429325239
1.2500000000000009,0.1528059404686612,0.15260958709722403
1.260000000000001,0.1550614190076385,0.15498251110870678
1.270000000000001,0.1567970079249643,0.15684692565718153
1.280000000000001,0.15792235938364244,0.15810050976186518
1.290000000000001,0.15841196742607933,0.1586953312090449
1.300000000000001,0.1584182286766126,0.15876339539158496
1.310000000000001,0.15787432145270225,0.15828803296659139
1.320000000000001,0.1566488708983475,0.15710213969758516
1.330000000000001,0.15487310938969345,0.15533231375347298
1.340000000000001,0.1526841572872524,0.15313573131783506
1.350000000000001,0.15018528111050744,0.15062372427894502
1.360000000000001,0.14748698836532667,0.1479099327349692
1.370000000000001,0.14469682118434676,0.14510373894234782
1.380000000000001,0.1419066553476694,0.14229480747185627
1.390000000000001,0.13920386074980284,0.13956523662377818
1.400000000000001,0.13667466371650233,0.13699642455432506
1.410000000000001,0.1343998632190385,0.1346668029663209
1.420000000000001,0.13245155684679885,0.13264923089409109
1.430000000000001,0.1308915554320055,0.13100929563424893
1.440000000000001,0.12976868203502695,0.12980239127909302
1.450000000000001,0.12911321177468185,0.12906648980638727
1.460000000000001,0.12894631367544324,0.12882143341356855
1.470000000000001,0.1293950082593207,0.12916516559716482
1.480000000000001,0.13050609173129674,0.13018799309551546
1.490000000000001,0.13204114974311207,0.13165701669079072
1.500000000000001,0.13392718611109197,0.13348880790987255
1.5100000000000011,0.1361432945053228,0.13565849300743682
1.5200000000000011,0.1386939338811719,0.13817896088125287
1.5300000000000011,0.14149614168435956,0.14097884413531211
1.5400000000000011,0.14442525697222947,0.14393420925992106
1.5500000000000012,0.14737097521434186,0.14693552103293936
1.5600000000000012,0.15021086302239076,0.14986518090560616
1.5700000000000012,0.15275279169467304,0.1525272507638969
1.5800000000000012,0.15485114566292096,0.15476504472990257
1.5900000000000012,0.15639828242179912,0.15646046342516184
1.6000000000000012,0.15731938121640512,0.1575242360907401
1.6100000000000012,0.1576417605455335,0.15794869509733625
1.6200000000000012,0.1575203511301191,0.1579013209498636
1.6300000000000012,0.15680419567291823,0.1572657045890469
1.6400000000000012,0.15543305316970832,0.1559367865833905
1.6500000000000012,0.15356953695692496,0.1540839809001589
1.6600000000000013,0.15134049756619425,0.15185312171978949
1.6700000000000013,0.1488513889196143,0.14935557625526177
1.6800000000000013,0.14621299293360857,0.14670473460026986
1.6900000000000013,0.14352540151077556,0.14400147104668495
1.7000000000000013,0.14087715186055952,0.14133078943218108
1.7100000000000013,0.138354658742615,0.13877396336302797
1.7200000000000013,0.13604154730033083,0.13641097729031856
1.7300000000000013,0.13401460528455492,0.13431784332555655
1.7400000000000013,0.1323411134011363,0.13256420873037975
1.7500000000000013,0.13107640916015992,0.1312108628417887
1.7600000000000013,0.13025944311156562,0.13030464612012446
1.7700000000000014,0.12991128600114513,0.12987142412585284
1.7800000000000014,0.13009835905513661,0.12995818035940707
1.7900000000000014,0.13097414870954854,0.13071856279618163
1.8000000000000014,0.13234387073767703,0.1320070637544689
1.8100000000000014,0.13407948076905102,0.13367374021812867
1.8200000000000014,0.13614895271226216,0.1356829018910256
1.8300000000000014,0.13855167870993873,0.13803890787800452
1.8400000000000014,0.14122798016848137,0.14069508743617046
1.8500000000000014,0.1440625788970824,0.14353884695019312
1.8600000000000014,0.14694263308100117,0.14645817882989556
1.8700000000000014,0.14976098397906656,0.14934945455349521
1.8800000000000014,0.15234097357745668,0.15203741676901816
1.8900000000000015,0.1545189675705103,0.15434690963213013
1.9000000000000015,0.15618031372677432,0.15615312833598835
1.9100000000000015,0.15723844503988768,0.15735654758078424
1.9200000000000015,0.1576794247870347,0.15791590891326504
1.9300000000000015,0.15766172857856836,0.15797231801281214
1.9400000000000015,0.15709764948574936,0.15749585292121354
1.9500000000000015,0.1558676472527691,0.15632545494457795
1.9600000000000015,0.15410559155444636,0.15458506712808692
1.9700000000000015,0.15194778042826432,0.15243351336101366
1.9800000000000015,0.1494978104942023,0.14998257579872074
1.9900000000000015,0.14686476415388058,0.14734415198397566
2.0000000000000013,0.14415163444964735,0.14462278999532457
2.010000000000001,0.14144783610291423,0.1419053299043514
2.020000000000001,0.13883943881202326,0.13927259407999168
2.0300000000000007,0.13641083449139266,0.13680454251267327
2.0400000000000005,0.13424073168371584,0.13457809875195073
2.0500000000000003,0.13239926118587264,0.132664756217505
2.06,0.13094620191414472,0.13112868156857388
2.07,0.1299277255920467,0.13002321130118807
2.0799999999999996,0.12937120185755052,0.12938321132937977
2.0899999999999994,0.12930659290039,0.1292329459555384
2.099999999999999,0.12988606477326278,0.12969582680577144
2.109999999999999,0.13107588456098035,0.1307957158376072
2.1199999999999988,0.13266467942970125,0.1323125191571265
2.1299999999999986,0.13459492960235536,0.13418142588215956
2.1399999999999983,0.13685654429293928,0.13638947519163722
2.149999999999998,0.1394396984825244,0.13893888324402592
2.159999999999998,0.14224614425827684,0.14173930588682418
2.1699999999999977,0.14515442466234776,0.14467033844099858
2.1799999999999975,0.14805908817191174,0.14762782033238217
2.1899999999999973,0.1508237725772313,0.15048076767995924
2.199999999999997,0.15325836885553445,0.1530324867028775
2.209999999999997,0.1552294627242369,0.15513897632157672
2.2199999999999966,0.15663489231247052,0.15668728797260909
2.2299999999999964,0.15741166630893907,0.1575982519923502
2.239999999999996,0.15763037820398113,0.15790259412910163
2.249999999999996,0.1573989823408537,0.15774887684246616
2.259999999999996,0.1565404987292903,0.15696690771351843
2.2699999999999956,0.15505789095984907,0.15551905689938172
2.2799999999999954,0.15311668589421648,0.15358763397743208
2.289999999999995,0.15083311130068872,0.15130434326218845
2.299999999999995,0.14831279282377066,0.14877928783318342
2.3099999999999947,0.1456650339413506,0.14612392194424437
2.3199999999999945,0.14298627003931494,0.14343436067808132
2.3299999999999943,0.1403636911597989,0.14079350417849734
2.339999999999994,0.1378829272724173,0.13828181922355567
2.349999999999994,0.13562602403490767,0.13597803199489972
2.3599999999999937,0.13366759756154162,0.13395640988700677
2.3699999999999934,0.13207241948436269,0.13228451842191108
2.3799999999999932,0.13089275168658956,0.13102047235799436
2.389999999999993,0.1301636037141302,0.1302071175770725
2.399999999999993,0.12990575265646975,0.12986754240598208
2.4099999999999926,0.1302115276958829,0.1300688812125079
