time,xpbd_length,classic_length
0.0,0.1,0.1
0.01,0.09656718971935009,0.0965751370124472
0.02,0.09494243828125515,0.09495403279940282
0.03,0.09403283741759255,0.09404222005273848
0.04,0.09343359197613216,0.09343500816057829
0.05,0.09296546078731248,0.09295573978232977
0.060000000000000005,0.092493377282203,0.09247250142100273
0.07,0.09191631574401232,0.09188719240757715
0.08,0.0911585017638397,0.0911268141485419
0.09,0.09018584465249406,0.09015705174722399
0.09999999999999999,0.08903197799212506,0.08900633799731124
0.10999999999999999,0.08777729325391208,0.08774959602149443
0.11999999999999998,0.08650997123688466,0.08647246196095688
0.12999999999999998,0.0853094989208501,0.0852544949090878
0.13999999999999999,0.08424293025943579,0.08416481593433078
0.15,0.08336452877784295,0.08326140264848392
0.16,0.08271654007718829,0.08259083065528766
0.17,0.08233384728024216,0.08219046130694418
0.18000000000000002,0.08226601432942945,0.08210919253497236
0.19000000000000003,0.0826808912257429,0.0825117622926732
0.20000000000000004,0.08392112805684926,0.08375397362014107
0.21000000000000005,0.08589768750750984,0.08573455298091857
0.22000000000000006,0.08851576299295515,0.0883516427592389
0.23000000000000007,0.0918106743281619,0.09163731841020342
0.24000000000000007,0.09568607401690206,0.09549715753864162
0.25000000000000006,0.10003150543951952,0.09982933259426345
0.26000000000000006,0.10474168331397149,0.10454504197561754
0.2700000000000001,0.10989708070060755,0.10971394277507994
0.2800000000000001,0.1155663186653923,0.11540529010274139
0.2900000000000001,0.12174608097914676,0.12161276716353589
0.3000000000000001,0.12814109626672932,0.12803945213556894
0.3100000000000001,0.13456666390340058,0.13449750155493947
0.3200000000000001,0.14089734176948135,0.1408596775401989
0.3300000000000001,0.14685897908849319,0.1468561984700328
0.34000000000000014,0.1522394670990326,0.15228111715838294
0.35000000000000014,0.15689033709644765,0.15698498710366396
0.36000000000000015,0.16069877392021042,0.16084606725529696
0.37000000000000016,0.16356534483601676,0.16375424876625075
0.38000000000000017,0.16541392345999628,0.16562726819404044
0.3900000000000002,0.1662393988021881,0.16646025167761697
0.4000000000000002,0.16625734775097992,0.16647141261725787
0.4100000000000002,0.16534933501576254,0.16553008442478082
0.4200000000000002,0.16348486354144978,0.16362068658396148
0.4300000000000002,0.16093349342743202,0.16101841822488547
0.4400000000000002,0.1578533420695218,0.1578847282965168
0.45000000000000023,0.1543897302981801,0.15437101643847984
0.46000000000000024,0.15071680295504736,0.15065831344483716
0.47000000000000025,0.14700450203774748,0.14691764412099417
0.48000000000000026,0.1433662838149685,0.14325979538904055
0.49000000000000027,0.13992820047132734,0.1398066430630486
0.5000000000000002,0.1368269947202321,0.13669057707614762
0.5100000000000002,0.1341888733426947,0.13403536773984095
0.5200000000000002,0.13209640276053056,0.13192093840062366
0.5300000000000002,0.1305813546963825,0.13037968261811803
0.5400000000000003,0.12967406421854005,0.1294465901608638
0.5500000000000003,0.12938731035655737,0.12913657273066548
0.5600000000000003,0.12968868032860925,0.1294177136006511
0.5700000000000003,0.13046215194562893,0.13017408651801388
0.5800000000000003,0.13164763568404378,0.13134530706553288
0.5900000000000003,0.13325678331447233,0.13293653487696772
0.6000000000000003,0.13526456646506124,0.13493061236295187
0.6100000000000003,0.13751937059852512,0.1371738789954731
0.6200000000000003,0.13989368737676813,0.1395377237171892
0.6300000000000003,0.14227298501430977,0.14191067238669086
0.6400000000000003,0.14448272746995913,0.14412447705876066
0.6500000000000004,0.14634971290286297,0.1460069493887528
0.6600000000000004,0.14775923478556474,0.1474436623843824
0.6700000000000004,0.1486398706571118,0.1483601315353416
0.6800000000000004,0.149025535489442,0.14877702783016117
0.6900000000000004,0.14906193476251528,0.14883952315097124
0.7000000000000004,0.1486939844482428,0.14850759165267532
0.7100000000000004,0.14781286011068026,0.14766734481638066
0.7200000000000004,0.14647493760667876,0.14635759386229005
0.7300000000000004,0.14486091793189737,0.14476041121342004
0.7400000000000004,0.14310087420200734,0.14301187426146442
0.7500000000000004,0.1412826062444082,0.14120215722274326
0.7600000000000005,0.13947799588341128,0.13940389885278426
0.7700000000000005,0.1377537661315122,0.1376840412071477
0.7800000000000005,0.1361746113117125,0.13610730781338554
0.7900000000000005,0.134802632078184,0.1347359141871548
0.8000000000000005,0.1336949628891393,0.1336274782974357
0.8100000000000005,0.13290042718020098,0.13283146685691086
0.8200000000000005,0.13245766475319784,0.1323863589702223
0.8300000000000005,0.1324146598665125,0.1323387976201173
0.8400000000000005,0.13288519128846893,0.13280101620580997
0.8500000000000005,0.13388364224880955,0.13378866027332265
0.8600000000000005,0.13526378730733324,0.13515616388843657
0.8700000000000006,0.1369642061230055,0.1368415814962378
0.8800000000000006,0.13896765109380407,0.13882842128347933
0.8900000000000006,0.14124045348477787,0.14108556761926563
0.9000000000000006,0.14370325557025682,0.1435362764301171
0.9100000000000006,0.14625661033408383,0.14608371806174592
0.9200000000000006,0.14880564721181702,0.14863565595467146
0.9300000000000006,0.1512281862070015,0.15107416521934372
0.9400000000000006,0.15335000378073008,0.15322488231095663
0.9500000000000006,0.15504017364265338,0.15495353960648064
